rewards,mean10_rewards
167.5,191.1
200.0,191.1
140.0,185.1
200.0,185.1
146.0,179.7
200.0,184.35
200.0,184.35
200.0,184.35
188.0,183.15
161.0,179.25
200.0,182.5
167.5,179.25
198.5,185.1
200.0,185.1
200.0,190.5
185.0,189.0
174.5,186.45
200.0,186.45
157.5,183.39999999999998
200.0,187.3
197.0,187.0
200.0,190.25
200.0,190.4
200.0,190.4
200.0,190.4
200.0,191.9
200.0,194.45
198.5,194.3
200.0,198.55
191.5,197.7
152.0,193.2
200.0,193.2
200.0,193.2
200.0,193.2
200.0,193.2
200.0,193.2
167.5,189.95
200.0,190.1
200.0,190.1
200.0,190.95
195.5,195.3
200.0,195.3
200.0,195.3
176.0,192.89999999999998
200.0,192.89999999999998
200.0,192.89999999999998
200.0,196.15
200.0,196.15
182.5,194.4
200.0,194.4
200.0,194.85
200.0,194.85
200.0,194.85
190.5,196.3
200.0,196.3
171.0,193.4
200.0,193.4
190.0,192.4
198.5,194.0
200.0,194.0
200.0,194.0
200.0,194.0
200.0,194.0
200.0,194.95
200.0,194.95
200.0,197.85
194.0,197.25
173.0,195.55
157.0,191.39999999999998
200.0,191.39999999999998
166.5,188.05
155.5,183.6
175.0,181.1
137.0,174.8
169.0,171.7
139.5,165.65
190.0,165.25
183.0,166.25
200.0,170.55
190.0,169.55
166.5,169.55
200.0,174.0
180.5,174.55
200.0,180.85
170.5,181.0
176.5,184.7
200.0,185.7
200.0,187.4
167.5,184.15
194.5,184.60000000000002
200.0,187.95
200.0,187.95
183.5,188.25
198.0,188.05
200.0,191.0
192.0,192.55
200.0,192.55
200.0,192.55
147.5,190.55
200.0,191.1
171.0,188.2
175.0,185.7
194.0,186.75
176.5,184.60000000000002
164.5,181.05
145.0,176.35000000000002
200.0,176.35000000000002
178.5,174.2
200.0,179.45
184.0,177.85000000000002
176.5,178.39999999999998
175.5,178.45
200.0,179.05
200.0,181.4
195.0,184.45
200.0,189.95
165.5,186.5
200.0,188.65
200.0,188.65
169.5,187.2
197.5,189.3
187.5,190.5
179.5,188.45
167.0,185.15
180.0,183.65
200.0,183.65
200.0,187.1
179.5,185.05
200.0,185.05
171.0,185.2
200.0,185.45
168.5,183.55
200.0,185.60000000000002
200.0,188.9
200.0,190.9
162.0,187.10000000000002
179.0,185.0
139.0,180.95
200.0,180.95
200.0,183.85
200.0,183.85
200.0,187.0
171.5,184.15
200.0,184.15
200.0,184.15
200.0,187.95
194.0,189.45
200.0,195.55
200.0,195.55
200.0,195.55
152.0,190.75
194.5,190.2
184.0,191.45
179.0,189.35000000000002
200.0,189.35000000000002
165.0,185.85000000000002
200.0,186.45
198.0,186.25
200.0,186.25
200.0,186.25
170.0,188.05
200.0,188.60000000000002
200.0,190.2
200.0,192.3
189.0,191.2
200.0,194.7
158.0,190.5
196.0,190.3
200.0,190.3
200.0,190.3
200.0,193.3
180.5,191.35
180.0,189.35
200.0,189.35
196.0,190.05
190.5,189.10000000000002
198.5,193.15
175.0,191.05
127.5,183.8
175.5,181.35
200.0,181.35
158.0,179.1
176.5,178.75
183.5,177.1
156.0,173.1
168.5,170.9
197.5,170.8
169.0,170.2
188.5,176.3
168.0,175.55
184.0,173.95
196.0,177.75
169.5,177.05
200.0,178.7
200.0,183.10000000000002
200.0,186.25
200.0,186.5
200.0,189.60000000000002
157.5,186.5
200.0,189.7
183.5,189.65
200.0,190.05
200.0,193.1
194.5,192.55
178.5,190.39999999999998
200.0,190.39999999999998
198.0,190.2
195.0,189.7
200.0,193.95
180.5,192.0
200.0,193.64999999999998
180.0,191.64999999999998
200.0,191.64999999999998
162.0,188.4
200.0,190.55
200.0,190.55
200.0,190.75
197.0,190.95
164.0,187.35
200.0,189.3
200.0,189.3
200.0,191.3
180.5,189.35000000000002
183.5,191.5
198.5,191.35000000000002
200.0,191.35000000000002
189.5,190.3
200.0,190.60000000000002
200.0,194.2
173.0,191.5
200.0,191.5
186.5,190.15
200.0,192.10000000000002
200.0,193.75
183.5,192.25
193.0,191.55
178.5,190.45
200.0,190.45
182.5,188.7
187.5,190.15
200.0,190.15
200.0,191.5
200.0,191.5
187.5,190.25
200.0,191.89999999999998
200.0,192.6
192.5,194.0
200.0,194.0
200.0,195.75
183.0,195.3
200.0,195.3
200.0,195.3
200.0,195.3
192.5,195.8
196.0,195.39999999999998
200.0,195.39999999999998
183.5,194.5
189.0,193.4
198.5,193.25
169.0,191.85000000000002
174.0,189.25
161.0,185.35000000000002
185.5,183.9
200.0,184.65
199.5,185.0
200.0,185.0
200.0,186.65
200.0,187.75
195.5,187.45
178.5,188.4
159.5,186.95
200.0,190.85
194.0,191.7
200.0,191.7
164.0,188.15
198.5,188.0
200.0,188.0
200.0,188.0
159.5,184.4
192.0,185.75
200.0,189.8
159.0,185.7
200.0,186.3
161.0,182.4
190.0,185.0
200.0,185.15
200.0,185.15
200.0,185.15
200.0,189.2
181.5,188.15
165.0,184.65
200.0,188.75
200.0,188.75
187.0,191.35000000000002
172.0,189.55
200.0,189.55
200.0,189.55
169.0,186.45
200.0,186.45
183.5,186.64999999999998
200.0,190.14999999999998
193.0,189.45
189.5,188.39999999999998
179.5,187.65
158.0,186.25
200.0,186.25
200.0,186.25
200.0,189.35000000000002
185.0,187.85000000000002
200.0,189.5
156.0,185.1
200.0,185.8
184.5,185.3
170.0,184.35
182.5,186.8
200.0,186.8
200.0,186.8
200.0,186.8
196.0,187.9
200.0,187.9
177.5,190.05
200.0,190.05
145.5,186.14999999999998
199.5,189.1
164.5,187.3
161.0,183.4
168.0,180.2
200.0,180.2
159.0,176.5
200.0,176.5
187.0,177.45
187.5,176.2
186.0,180.25
145.0,174.8
200.0,178.35
148.5,177.1
199.5,180.25
187.0,178.95
200.0,183.05
200.0,183.05
182.5,182.60000000000002
183.5,182.2
200.0,183.60000000000002
200.0,189.10000000000002
184.0,187.5
200.0,192.64999999999998
182.5,190.95
200.0,192.25
200.0,192.25
187.0,190.95
163.5,189.05
200.0,190.7
183.0,189.0
200.0,189.0
193.5,189.95
152.5,185.2
200.0,186.95
200.0,186.95
200.0,186.95
197.0,187.95
172.5,188.85
200.0,188.85
179.0,188.45
200.0,188.45
175.5,186.64999999999998
184.5,189.85
197.0,189.55
200.0,189.55
200.0,189.55
200.0,189.85000000000002
190.5,191.65
200.0,191.65
192.5,193.0
194.5,192.45
186.5,193.55
200.0,195.1
200.0,195.4
200.0,195.4
188.0,194.2
194.5,193.64999999999998
197.5,194.35
200.0,194.35
